filename,class_id,real_label
val_4663.JPEG,n03733131,maypole
val_4664.JPEG,n04146614,school_bus
val_4665.JPEG,n02268443,dragonfly
val_4666.JPEG,n02268443,dragonfly
val_4667.JPEG,n03733131,maypole
val_4668.JPEG,n01644900,tailed_frog
val_4669.JPEG,n01698640,American_alligator
val_4670.JPEG,n03014705,chest
val_4671.JPEG,n04376876,syringe
val_4672.JPEG,n04560804,water_jug
val_4673.JPEG,n09428293,seashore
val_4674.JPEG,n03733131,maypole
val_4675.JPEG,n02909870,bucket
val_4676.JPEG,n01770393,scorpion
val_4677.JPEG,n01882714,koala
val_4678.JPEG,n04275548,spider_web
val_4679.JPEG,n04259630,sombrero
val_4680.JPEG,n03014705,chest
val_4681.JPEG,n07695742,pretzel
val_4682.JPEG,n04074963,remote_control
val_4683.JPEG,n02236044,mantis
val_4684.JPEG,n02841315,binoculars
val_4685.JPEG,n04597913,wooden_spoon
val_4686.JPEG,n03584254,iPod
val_4687.JPEG,n02699494,altar
val_4688.JPEG,n03393912,freight_car
val_4689.JPEG,n02909870,bucket
val_4690.JPEG,n04070727,refrigerator
val_4691.JPEG,n04265275,space_heater
val_4692.JPEG,n02094433,Yorkshire_terrier
val_4693.JPEG,n07720875,bell_pepper
val_4694.JPEG,n07711569,mashed_potato
val_4695.JPEG,n01917289,brain_coral
val_4696.JPEG,n03014705,chest
val_4697.JPEG,n03814639,neck_brace
val_4698.JPEG,n02236044,mantis
val_4699.JPEG,n03837869,obelisk
val_4700.JPEG,n04501370,turnstile
val_4701.JPEG,n09332890,lakeside
val_4702.JPEG,n07753592,banana
val_4703.JPEG,n03250847,drumstick
val_4704.JPEG,n03837869,obelisk
val_4705.JPEG,n02730930,apron
val_4706.JPEG,n04487081,trolleybus
val_4707.JPEG,n02486410,baboon
val_4708.JPEG,n03837869,obelisk
val_4709.JPEG,n03447447,gondola
val_4710.JPEG,n02279972,monarch
val_4711.JPEG,n04285008,sports_car
val_4712.JPEG,n02190166,fly
val_4713.JPEG,n02058221,albatross
val_4714.JPEG,n04285008,sports_car
val_4715.JPEG,n02669723,academic_gown
val_4716.JPEG,n04259630,sombrero
val_4717.JPEG,n07749582,lemon
val_4718.JPEG,n07720875,bell_pepper
val_4719.JPEG,n01698640,American_alligator
val_4720.JPEG,n03902125,pay-phone
val_4721.JPEG,n02814860,beacon
val_4722.JPEG,n04146614,school_bus
val_4723.JPEG,n02410509,bison
val_4724.JPEG,n02669723,academic_gown
val_4725.JPEG,n04285008,sports_car
val_4726.JPEG,n03085013,computer_keyboard
val_4727.JPEG,n07747607,orange
val_4728.JPEG,n04371430,swimming_trunks
val_4729.JPEG,n07715103,cauliflower
val_4730.JPEG,n02481823,chimpanzee
val_4731.JPEG,n04532670,viaduct
val_4732.JPEG,n02999410,chain
val_4733.JPEG,n02074367,dugong
val_4734.JPEG,n01984695,spiny_lobster
val_4735.JPEG,n09256479,coral_reef
val_4736.JPEG,n03042490,cliff_dwelling
val_4737.JPEG,n03838899,oboe
val_4738.JPEG,n04179913,sewing_machine
val_4739.JPEG,n09246464,cliff
val_4740.JPEG,n07875152,potpie
val_4741.JPEG,n04311004,steel_arch_bridge
val_4742.JPEG,n02123045,tabby
val_4743.JPEG,n02843684,birdhouse
val_4744.JPEG,n12267677,acorn
val_4745.JPEG,n07720875,bell_pepper
val_4746.JPEG,n02113799,standard_poodle
val_4747.JPEG,n04507155,umbrella
val_4748.JPEG,n02165456,ladybug
val_4749.JPEG,n03838899,oboe
val_4750.JPEG,n02917067,bullet_train
val_4751.JPEG,n02281406,sulphur_butterfly
val_4752.JPEG,n01983481,American_lobster
val_4753.JPEG,n04285008,sports_car
val_4754.JPEG,n02837789,bikini
val_4755.JPEG,n02963159,cardigan
val_4756.JPEG,n01768244,trilobite
val_4757.JPEG,n02410509,bison
val_4758.JPEG,n03930313,picket_fence
val_4759.JPEG,n02281406,sulphur_butterfly
val_4760.JPEG,n03100240,convertible
val_4761.JPEG,n04023962,punching_bag
val_4762.JPEG,n02843684,birdhouse
val_4763.JPEG,n02279972,monarch
val_4764.JPEG,n04265275,space_heater
val_4765.JPEG,n01774384,black_widow
val_4766.JPEG,n02206856,bee
val_4767.JPEG,n01983481,American_lobster
val_4768.JPEG,n04133789,sandal
val_4769.JPEG,n07747607,orange
val_4770.JPEG,n04146614,school_bus
val_4771.JPEG,n07579787,plate
val_4772.JPEG,n02795169,barrel
val_4773.JPEG,n02129165,lion
val_4774.JPEG,n02002724,black_stork
val_4775.JPEG,n04285008,sports_car
val_4776.JPEG,n02190166,fly
val_4777.JPEG,n03388043,fountain
val_4778.JPEG,n03992509,potter's_wheel
val_4779.JPEG,n02669723,academic_gown
val_4780.JPEG,n04133789,sandal
val_4781.JPEG,n04501370,turnstile
val_4782.JPEG,n02233338,cockroach
val_4783.JPEG,n07768694,pomegranate
val_4784.JPEG,n02423022,gazelle
val_4785.JPEG,n02236044,mantis
val_4786.JPEG,n01774750,tarantula
val_4787.JPEG,n04070727,refrigerator
val_4788.JPEG,n02094433,Yorkshire_terrier
val_4789.JPEG,n02481823,chimpanzee
val_4790.JPEG,n07715103,cauliflower
val_4791.JPEG,n07873807,pizza
val_4792.JPEG,n02815834,beaker
val_4793.JPEG,n04070727,refrigerator
val_4794.JPEG,n02129165,lion
val_4795.JPEG,n04562935,water_tower
val_4796.JPEG,n09256479,coral_reef
val_4797.JPEG,n02823428,beer_bottle
val_4798.JPEG,n09246464,cliff
val_4799.JPEG,n03930313,picket_fence
val_4800.JPEG,n02236044,mantis
val_4801.JPEG,n04399382,teddy
val_4802.JPEG,n02823428,beer_bottle
val_4803.JPEG,n02281406,sulphur_butterfly
val_4804.JPEG,n02802426,basketball
val_4805.JPEG,n01855672,goose
val_4806.JPEG,n04251144,snorkel
val_4807.JPEG,n02486410,baboon
val_4808.JPEG,n02236044,mantis
val_4809.JPEG,n04251144,snorkel
val_4810.JPEG,n03970156,plunger
val_4811.JPEG,n04146614,school_bus
val_4812.JPEG,n04070727,refrigerator
val_4813.JPEG,n03255030,dumbbell
val_4814.JPEG,n01774384,black_widow
val_4815.JPEG,n03544143,hourglass
val_4816.JPEG,n07871810,meat_loaf
val_4817.JPEG,n03763968,military_uniform
val_4818.JPEG,n07715103,cauliflower
val_4819.JPEG,n07749582,lemon
val_4820.JPEG,n02124075,Egyptian_cat
val_4821.JPEG,n02917067,bullet_train
val_4822.JPEG,n03804744,nail
val_4823.JPEG,n02124075,Egyptian_cat
val_4824.JPEG,n02002724,black_stork
val_4825.JPEG,n01784675,centipede
val_4826.JPEG,n02814533,beach_wagon
val_4827.JPEG,n07734744,mushroom
val_4828.JPEG,n04540053,volleyball
val_4829.JPEG,n02129165,lion
val_4830.JPEG,n03393912,freight_car
val_4831.JPEG,n02129165,lion
val_4832.JPEG,n02123045,tabby
val_4833.JPEG,n03637318,lampshade
val_4834.JPEG,n07871810,meat_loaf
val_4835.JPEG,n02948072,candle
val_4836.JPEG,n02699494,altar
val_4837.JPEG,n03026506,Christmas_stocking
val_4838.JPEG,n02769748,backpack
val_4839.JPEG,n03444034,go-kart
val_4840.JPEG,n04070727,refrigerator
val_4841.JPEG,n04118538,rugby_ball
val_4842.JPEG,n04456115,torch
val_4843.JPEG,n04507155,umbrella
val_4844.JPEG,n07615774,ice_lolly
val_4845.JPEG,n04008634,projectile
val_4846.JPEG,n04507155,umbrella
val_4847.JPEG,n01742172,boa_constrictor
val_4848.JPEG,n04540053,volleyball
val_4849.JPEG,n07715103,cauliflower
val_4850.JPEG,n04265275,space_heater
val_4851.JPEG,n02795169,barrel
val_4852.JPEG,n02927161,butcher_shop
val_4853.JPEG,n04597913,wooden_spoon
val_4854.JPEG,n04023962,punching_bag
val_4855.JPEG,n03770439,miniskirt
val_4856.JPEG,n02950826,cannon
val_4857.JPEG,n04099969,rocking_chair
val_4858.JPEG,n04179913,sewing_machine
val_4859.JPEG,n04133789,sandal
val_4860.JPEG,n03042490,cliff_dwelling
val_4861.JPEG,n01629819,European_fire_salamander
val_4862.JPEG,n04008634,projectile
val_4863.JPEG,n02233338,cockroach
val_4864.JPEG,n02279972,monarch
val_4865.JPEG,n02843684,birdhouse
val_4866.JPEG,n02233338,cockroach
val_4867.JPEG,n02395406,hog
val_4868.JPEG,n02364673,guinea_pig
val_4869.JPEG,n04596742,wok
val_4870.JPEG,n02236044,mantis
val_4871.JPEG,n01698640,American_alligator
val_4872.JPEG,n04070727,refrigerator
val_4873.JPEG,n03891332,parking_meter
val_4874.JPEG,n02808440,bathtub
val_4875.JPEG,n02788148,bannister
val_4876.JPEG,n01910747,jellyfish
val_4877.JPEG,n01944390,snail
val_4878.JPEG,n04366367,suspension_bridge
val_4879.JPEG,n03937543,pill_bottle
val_4880.JPEG,n01644900,tailed_frog
val_4881.JPEG,n02231487,walking_stick
val_4882.JPEG,n09332890,lakeside
val_4883.JPEG,n03902125,pay-phone
val_4884.JPEG,n03599486,jinrikisha
val_4885.JPEG,n02002724,black_stork
val_4886.JPEG,n04398044,teapot
val_4887.JPEG,n03393912,freight_car
val_4888.JPEG,n02281406,sulphur_butterfly
val_4889.JPEG,n04507155,umbrella
val_4890.JPEG,n01443537,goldfish
val_4891.JPEG,n04532106,vestment
val_4892.JPEG,n02948072,candle
val_4893.JPEG,n03355925,flagpole
val_4894.JPEG,n02909870,bucket
val_4895.JPEG,n03584254,iPod
val_4896.JPEG,n01983481,American_lobster
val_4897.JPEG,n01950731,sea_slug
val_4898.JPEG,n02074367,dugong
val_4899.JPEG,n06596364,comic_book
val_4900.JPEG,n04285008,sports_car
val_4901.JPEG,n01945685,slug
val_4902.JPEG,n02124075,Egyptian_cat
val_4903.JPEG,n04118538,rugby_ball
val_4904.JPEG,n04376876,syringe
val_4905.JPEG,n02132136,brown_bear
val_4906.JPEG,n03250847,drumstick
val_4907.JPEG,n03763968,military_uniform
val_4908.JPEG,n04560804,water_jug
val_4909.JPEG,n02814533,beach_wagon
val_4910.JPEG,n07615774,ice_lolly
val_4911.JPEG,n02504458,African_elephant
val_4912.JPEG,n02892201,brass
val_4913.JPEG,n03404251,fur_coat
val_4914.JPEG,n02892201,brass
val_4915.JPEG,n03796401,moving_van
val_4916.JPEG,n03100240,convertible
val_4917.JPEG,n01855672,goose
val_4918.JPEG,n04465501,tractor
val_4919.JPEG,n02791270,barbershop
val_4920.JPEG,n07875152,potpie
val_4921.JPEG,n02927161,butcher_shop
val_4922.JPEG,n02395406,hog
val_4923.JPEG,n02486410,baboon
val_4924.JPEG,n01629819,European_fire_salamander
val_4925.JPEG,n01644900,tailed_frog
val_4926.JPEG,n03770439,miniskirt
val_4927.JPEG,n06596364,comic_book
val_4928.JPEG,n03404251,fur_coat
val_4929.JPEG,n07579787,plate
val_4930.JPEG,n01644900,tailed_frog
val_4931.JPEG,n02791270,barbershop
val_4932.JPEG,n03814639,neck_brace
val_4933.JPEG,n03042490,cliff_dwelling
val_4934.JPEG,n03804744,nail
val_4935.JPEG,n01774384,black_widow
val_4936.JPEG,n02837789,bikini
val_4937.JPEG,n02321529,sea_cucumber
val_4938.JPEG,n02165456,ladybug
val_4939.JPEG,n02395406,hog
val_4940.JPEG,n03250847,drumstick
val_4941.JPEG,n07579787,plate
val_4942.JPEG,n02132136,brown_bear
val_4943.JPEG,n04371430,swimming_trunks
val_4944.JPEG,n02883205,bow_tie
val_4945.JPEG,n04456115,torch
val_4946.JPEG,n03447447,gondola
val_4947.JPEG,n07695742,pretzel
val_4948.JPEG,n02423022,gazelle
val_4949.JPEG,n02123394,Persian_cat
val_4950.JPEG,n02106662,German_shepherd
val_4951.JPEG,n04328186,stopwatch
val_4952.JPEG,n04596742,wok
val_4953.JPEG,n04366367,suspension_bridge
val_4954.JPEG,n02504458,African_elephant
val_4955.JPEG,n03599486,jinrikisha
val_4956.JPEG,n01983481,American_lobster
val_4957.JPEG,n02808440,bathtub
val_4958.JPEG,n02099712,Labrador_retriever
val_4959.JPEG,n03637318,lampshade
val_4960.JPEG,n02666196,abacus
val_4961.JPEG,n02231487,walking_stick
val_4962.JPEG,n02094433,Yorkshire_terrier
val_4963.JPEG,n02906734,broom
val_4964.JPEG,n03444034,go-kart
val_4965.JPEG,n02268443,dragonfly
val_4966.JPEG,n02841315,binoculars
val_4967.JPEG,n03902125,pay-phone
val_4968.JPEG,n04596742,wok
val_4969.JPEG,n01742172,boa_constrictor
val_4970.JPEG,n03980874,poncho
val_4971.JPEG,n02669723,academic_gown
val_4972.JPEG,n02190166,fly
val_4973.JPEG,n04251144,snorkel
val_4974.JPEG,n03617480,kimono
val_4975.JPEG,n02415577,bighorn
val_4976.JPEG,n02699494,altar
val_4977.JPEG,n02814860,beacon
val_4978.JPEG,n02927161,butcher_shop
val_4979.JPEG,n02730930,apron
val_4980.JPEG,n02190166,fly
val_4981.JPEG,n03400231,frying_pan
val_4982.JPEG,n03444034,go-kart
val_4983.JPEG,n04149813,scoreboard
val_4984.JPEG,n07875152,potpie
val_4985.JPEG,n04487081,trolleybus
val_4986.JPEG,n02815834,beaker
val_4987.JPEG,n02927161,butcher_shop
val_4988.JPEG,n01774750,tarantula
val_4989.JPEG,n04371430,swimming_trunks
val_4990.JPEG,n04328186,stopwatch
val_4991.JPEG,n04254777,sock
val_4992.JPEG,n03599486,jinrikisha
val_4993.JPEG,n02002724,black_stork
val_4994.JPEG,n02808440,bathtub
val_4995.JPEG,n07583066,guacamole
val_4996.JPEG,n07715103,cauliflower
val_4997.JPEG,n03250847,drumstick
val_4998.JPEG,n12267677,acorn
val_4999.JPEG,n04417672,thatch
val_5000.JPEG,n02074367,dugong
val_5001.JPEG,n03977966,police_van
val_5002.JPEG,n03424325,gasmask
val_5003.JPEG,n02236044,mantis
val_5004.JPEG,n01882714,koala
val_5005.JPEG,n07711569,mashed_potato
val_5006.JPEG,n03160309,dam
val_5007.JPEG,n03544143,hourglass
val_5008.JPEG,n01882714,koala
val_5009.JPEG,n02909870,bucket
val_5010.JPEG,n02226429,grasshopper
val_5011.JPEG,n03085013,computer_keyboard
val_5012.JPEG,n02909870,bucket
val_5013.JPEG,n02808440,bathtub
val_5014.JPEG,n01984695,spiny_lobster
val_5015.JPEG,n03983396,pop_bottle
val_5016.JPEG,n01917289,brain_coral
val_5017.JPEG,n04008634,projectile
val_5018.JPEG,n03026506,Christmas_stocking
val_5019.JPEG,n02504458,African_elephant
val_5020.JPEG,n07875152,potpie
val_5021.JPEG,n09246464,cliff
val_5022.JPEG,n02791270,barbershop
val_5023.JPEG,n03804744,nail
val_5024.JPEG,n03250847,drumstick
val_5025.JPEG,n03179701,desk
val_5026.JPEG,n04487081,trolleybus
val_5027.JPEG,n02099712,Labrador_retriever
val_5028.JPEG,n04311004,steel_arch_bridge
val_5029.JPEG,n02423022,gazelle
val_5030.JPEG,n02808440,bathtub
val_5031.JPEG,n01644900,tailed_frog
val_5032.JPEG,n03637318,lampshade
val_5033.JPEG,n02795169,barrel
val_5034.JPEG,n03637318,lampshade
val_5035.JPEG,n07747607,orange
val_5036.JPEG,n03637318,lampshade
val_5037.JPEG,n01983481,American_lobster
val_5038.JPEG,n03796401,moving_van
val_5039.JPEG,n07695742,pretzel
val_5040.JPEG,n04067472,reel
val_5041.JPEG,n03447447,gondola
val_5042.JPEG,n02669723,academic_gown
val_5043.JPEG,n04399382,teddy
val_5044.JPEG,n07753592,banana
val_5045.JPEG,n02113799,standard_poodle
val_5046.JPEG,n04560804,water_jug
val_5047.JPEG,n04366367,suspension_bridge
val_5048.JPEG,n01774750,tarantula
val_5049.JPEG,n03854065,organ
val_5050.JPEG,n02321529,sea_cucumber
val_5051.JPEG,n02808440,bathtub
val_5052.JPEG,n02132136,brown_bear
val_5053.JPEG,n02099601,golden_retriever
val_5054.JPEG,n03355925,flagpole
val_5055.JPEG,n02236044,mantis
val_5056.JPEG,n02056570,king_penguin
val_5057.JPEG,n03201208,dining_table
val_5058.JPEG,n01770393,scorpion
val_5059.JPEG,n03447447,gondola
val_5060.JPEG,n04501370,turnstile
val_5061.JPEG,n03937543,pill_bottle
val_5062.JPEG,n02788148,bannister
val_5063.JPEG,n01742172,boa_constrictor
val_5064.JPEG,n07715103,cauliflower
val_5065.JPEG,n02236044,mantis
val_5066.JPEG,n02815834,beaker
val_5067.JPEG,n07720875,bell_pepper
val_5068.JPEG,n04399382,teddy
val_5069.JPEG,n04259630,sombrero
val_5070.JPEG,n02268443,dragonfly
val_5071.JPEG,n04417672,thatch
val_5072.JPEG,n07749582,lemon
val_5073.JPEG,n03937543,pill_bottle
val_5074.JPEG,n03930313,picket_fence
val_5075.JPEG,n04398044,teapot
val_5076.JPEG,n07734744,mushroom
val_5077.JPEG,n02123394,Persian_cat
val_5078.JPEG,n02002724,black_stork
val_5079.JPEG,n03393912,freight_car
val_5080.JPEG,n02837789,bikini
val_5081.JPEG,n07920052,espresso
val_5082.JPEG,n07871810,meat_loaf
val_5083.JPEG,n03837869,obelisk
val_5084.JPEG,n01641577,bullfrog
val_5085.JPEG,n01443537,goldfish
val_5086.JPEG,n03980874,poncho
val_5087.JPEG,n02730930,apron
val_5088.JPEG,n04070727,refrigerator
val_5089.JPEG,n02123045,tabby
val_5090.JPEG,n03388043,fountain
val_5091.JPEG,n04366367,suspension_bridge
val_5092.JPEG,n03937543,pill_bottle
val_5093.JPEG,n03617480,kimono
val_5094.JPEG,n04371430,swimming_trunks
val_5095.JPEG,n01950731,sea_slug
val_5096.JPEG,n03255030,dumbbell
val_5097.JPEG,n03637318,lampshade
val_5098.JPEG,n03706229,magnetic_compass
val_5099.JPEG,n07614500,ice_cream
val_5100.JPEG,n04501370,turnstile
val_5101.JPEG,n04251144,snorkel
val_5102.JPEG,n02509815,lesser_panda
val_5103.JPEG,n04146614,school_bus
val_5104.JPEG,n04275548,spider_web
val_5105.JPEG,n04597913,wooden_spoon
val_5106.JPEG,n06596364,comic_book
val_5107.JPEG,n04399382,teddy
val_5108.JPEG,n04099969,rocking_chair
val_5109.JPEG,n07711569,mashed_potato
val_5110.JPEG,n02125311,cougar
val_5111.JPEG,n03976657,pole
val_5112.JPEG,n04399382,teddy
val_5113.JPEG,n03980874,poncho
val_5114.JPEG,n02883205,bow_tie
val_5115.JPEG,n02074367,dugong
val_5116.JPEG,n02481823,chimpanzee
val_5117.JPEG,n03796401,moving_van
val_5118.JPEG,n02129165,lion
val_5119.JPEG,n04118538,rugby_ball
val_5120.JPEG,n04486054,triumphal_arch
val_5121.JPEG,n07695742,pretzel
val_5122.JPEG,n04417672,thatch
val_5123.JPEG,n03854065,organ
val_5124.JPEG,n03837869,obelisk
val_5125.JPEG,n01770393,scorpion
val_5126.JPEG,n02190166,fly
val_5127.JPEG,n03980874,poncho
val_5128.JPEG,n03930313,picket_fence
val_5129.JPEG,n07615774,ice_lolly
val_5130.JPEG,n04507155,umbrella
val_5131.JPEG,n04562935,water_tower
val_5132.JPEG,n04560804,water_jug
val_5133.JPEG,n02395406,hog
val_5134.JPEG,n07614500,ice_cream
val_5135.JPEG,n03026506,Christmas_stocking
val_5136.JPEG,n01855672,goose
val_5137.JPEG,n01768244,trilobite
val_5138.JPEG,n02666196,abacus
val_5139.JPEG,n01774384,black_widow
val_5140.JPEG,n02823428,beer_bottle
val_5141.JPEG,n04371430,swimming_trunks
val_5142.JPEG,n01698640,American_alligator
val_5143.JPEG,n01984695,spiny_lobster
val_5144.JPEG,n02814533,beach_wagon
val_5145.JPEG,n04118538,rugby_ball
val_5146.JPEG,n03937543,pill_bottle
val_5147.JPEG,n03970156,plunger
val_5148.JPEG,n03160309,dam
val_5149.JPEG,n03796401,moving_van
val_5150.JPEG,n04417672,thatch
val_5151.JPEG,n03902125,pay-phone
val_5152.JPEG,n02883205,bow_tie
val_5153.JPEG,n03424325,gasmask
val_5154.JPEG,n02165456,ladybug
val_5155.JPEG,n04074963,remote_control
val_5156.JPEG,n09256479,coral_reef
val_5157.JPEG,n02123045,tabby
val_5158.JPEG,n07747607,orange
val_5159.JPEG,n02279972,monarch
val_5160.JPEG,n02403003,ox
val_5161.JPEG,n03447447,gondola
val_5162.JPEG,n02977058,cash_machine
val_5163.JPEG,n04532106,vestment
val_5164.JPEG,n02791270,barbershop
val_5165.JPEG,n02415577,bighorn
val_5166.JPEG,n03085013,computer_keyboard
val_5167.JPEG,n02814860,beacon
val_5168.JPEG,n01855672,goose
val_5169.JPEG,n02906734,broom
val_5170.JPEG,n02837789,bikini
val_5171.JPEG,n04254777,sock
val_5172.JPEG,n02321529,sea_cucumber
val_5173.JPEG,n01855672,goose
val_5174.JPEG,n04023962,punching_bag
val_5175.JPEG,n04487081,trolleybus
val_5176.JPEG,n02814860,beacon
val_5177.JPEG,n03584254,iPod
val_5178.JPEG,n02841315,binoculars
val_5179.JPEG,n03400231,frying_pan
val_5180.JPEG,n01950731,sea_slug
val_5181.JPEG,n04133789,sandal
val_5182.JPEG,n02423022,gazelle
val_5183.JPEG,n01945685,slug
val_5184.JPEG,n02321529,sea_cucumber
val_5185.JPEG,n07583066,guacamole
val_5186.JPEG,n02123394,Persian_cat
val_5187.JPEG,n03992509,potter's_wheel
val_5188.JPEG,n07711569,mashed_potato
val_5189.JPEG,n01698640,American_alligator
val_5190.JPEG,n03584254,iPod
val_5191.JPEG,n04371430,swimming_trunks
val_5192.JPEG,n01629819,European_fire_salamander
val_5193.JPEG,n02791270,barbershop
val_5194.JPEG,n03977966,police_van
val_5195.JPEG,n03400231,frying_pan
val_5196.JPEG,n02123394,Persian_cat
val_5197.JPEG,n01855672,goose
val_5198.JPEG,n09332890,lakeside
val_5199.JPEG,n03662601,lifeboat
val_5200.JPEG,n04265275,space_heater
val_5201.JPEG,n03770439,miniskirt
val_5202.JPEG,n04259630,sombrero
val_5203.JPEG,n04099969,rocking_chair
val_5204.JPEG,n01983481,American_lobster
val_5205.JPEG,n02769748,backpack
val_5206.JPEG,n01945685,slug
val_5207.JPEG,n02132136,brown_bear
val_5208.JPEG,n04501370,turnstile
val_5209.JPEG,n03544143,hourglass
val_5210.JPEG,n02403003,ox
val_5211.JPEG,n02124075,Egyptian_cat
val_5212.JPEG,n02321529,sea_cucumber
val_5213.JPEG,n01855672,goose
val_5214.JPEG,n03179701,desk
val_5215.JPEG,n04146614,school_bus
val_5216.JPEG,n04254777,sock
val_5217.JPEG,n03255030,dumbbell
val_5218.JPEG,n04259630,sombrero
val_5219.JPEG,n02123045,tabby
val_5220.JPEG,n04251144,snorkel
val_5221.JPEG,n01945685,slug
val_5222.JPEG,n02950826,cannon
val_5223.JPEG,n04486054,triumphal_arch
val_5224.JPEG,n01770393,scorpion
val_5225.JPEG,n06596364,comic_book
val_5226.JPEG,n04265275,space_heater
val_5227.JPEG,n04562935,water_tower
val_5228.JPEG,n02206856,bee
val_5229.JPEG,n02206856,bee
val_5230.JPEG,n03891332,parking_meter
val_5231.JPEG,n01770393,scorpion
val_5232.JPEG,n02364673,guinea_pig
val_5233.JPEG,n01629819,European_fire_salamander
val_5234.JPEG,n03355925,flagpole
val_5235.JPEG,n04486054,triumphal_arch
val_5236.JPEG,n02165456,ladybug
val_5237.JPEG,n03444034,go-kart
val_5238.JPEG,n02808440,bathtub
val_5239.JPEG,n04099969,rocking_chair
val_5240.JPEG,n02802426,basketball
val_5241.JPEG,n02814533,beach_wagon
val_5242.JPEG,n03930313,picket_fence
val_5243.JPEG,n02906734,broom
val_5244.JPEG,n03838899,oboe
val_5245.JPEG,n03983396,pop_bottle
val_5246.JPEG,n04067472,reel
val_5247.JPEG,n04259630,sombrero
val_5248.JPEG,n02730930,apron
val_5249.JPEG,n04366367,suspension_bridge
val_5250.JPEG,n01910747,jellyfish
val_5251.JPEG,n07583066,guacamole
val_5252.JPEG,n03983396,pop_bottle
val_5253.JPEG,n09246464,cliff
val_5254.JPEG,n02917067,bullet_train
val_5255.JPEG,n03089624,confectionery
val_5256.JPEG,n04133789,sandal
val_5257.JPEG,n03042490,cliff_dwelling
val_5258.JPEG,n07875152,potpie
val_5259.JPEG,n04507155,umbrella
val_5260.JPEG,n02002724,black_stork
val_5261.JPEG,n02129165,lion
val_5262.JPEG,n02106662,German_shepherd
val_5263.JPEG,n01770393,scorpion
val_5264.JPEG,n03042490,cliff_dwelling
val_5265.JPEG,n04133789,sandal
val_5266.JPEG,n03670208,limousine
val_5267.JPEG,n04099969,rocking_chair
val_5268.JPEG,n07749582,lemon
val_5269.JPEG,n04376876,syringe
val_5270.JPEG,n04371430,swimming_trunks
val_5271.JPEG,n04265275,space_heater
val_5272.JPEG,n01855672,goose
val_5273.JPEG,n04376876,syringe
val_5274.JPEG,n02281406,sulphur_butterfly
val_5275.JPEG,n07615774,ice_lolly
val_5276.JPEG,n02793495,barn
val_5277.JPEG,n03706229,magnetic_compass
val_5278.JPEG,n04501370,turnstile
val_5279.JPEG,n02281406,sulphur_butterfly
val_5280.JPEG,n02106662,German_shepherd
val_5281.JPEG,n01910747,jellyfish
val_5282.JPEG,n02999410,chain
val_5283.JPEG,n03837869,obelisk
val_5284.JPEG,n02486410,baboon
val_5285.JPEG,n03804744,nail
val_5286.JPEG,n03617480,kimono
val_5287.JPEG,n01983481,American_lobster
val_5288.JPEG,n04371430,swimming_trunks
val_5289.JPEG,n03992509,potter's_wheel
val_5290.JPEG,n02977058,cash_machine
val_5291.JPEG,n02423022,gazelle
val_5292.JPEG,n01698640,American_alligator
val_5293.JPEG,n03179701,desk
val_5294.JPEG,n02814860,beacon
val_5295.JPEG,n02948072,candle
val_5296.JPEG,n02977058,cash_machine
val_5297.JPEG,n09428293,seashore
val_5298.JPEG,n04532106,vestment
val_5299.JPEG,n02415577,bighorn
val_5300.JPEG,n02906734,broom
val_5301.JPEG,n02124075,Egyptian_cat
val_5302.JPEG,n04356056,sunglasses
val_5303.JPEG,n04486054,triumphal_arch
val_5304.JPEG,n03584254,iPod
val_5305.JPEG,n07871810,meat_loaf
val_5306.JPEG,n02486410,baboon
val_5307.JPEG,n02666196,abacus
val_5308.JPEG,n04023962,punching_bag
val_5309.JPEG,n04149813,scoreboard
val_5310.JPEG,n03042490,cliff_dwelling
val_5311.JPEG,n07715103,cauliflower
val_5312.JPEG,n03670208,limousine
val_5313.JPEG,n03400231,frying_pan
val_5314.JPEG,n03837869,obelisk
val_5315.JPEG,n04067472,reel
val_5316.JPEG,n09246464,cliff
val_5317.JPEG,n03404251,fur_coat
val_5318.JPEG,n03404251,fur_coat
val_5319.JPEG,n04179913,sewing_machine
val_5320.JPEG,n03976657,pole
val_5321.JPEG,n02410509,bison
val_5322.JPEG,n04265275,space_heater
val_5323.JPEG,n12267677,acorn
val_5324.JPEG,n02909870,bucket
val_5325.JPEG,n04251144,snorkel
val_5326.JPEG,n02403003,ox
val_5327.JPEG,n02788148,bannister
val_5328.JPEG,n03937543,pill_bottle
val_5329.JPEG,n01774384,black_widow
val_5330.JPEG,n03599486,jinrikisha
val_5331.JPEG,n04146614,school_bus
val_5332.JPEG,n03770439,miniskirt
val_5333.JPEG,n01983481,American_lobster
val_5334.JPEG,n04259630,sombrero
val_5335.JPEG,n04532670,viaduct
val_5336.JPEG,n03042490,cliff_dwelling
val_5337.JPEG,n02074367,dugong
val_5338.JPEG,n01698640,American_alligator
val_5339.JPEG,n04597913,wooden_spoon
val_5340.JPEG,n04562935,water_tower
val_5341.JPEG,n03126707,crane
val_5342.JPEG,n03424325,gasmask
val_5343.JPEG,n02504458,African_elephant
val_5344.JPEG,n03970156,plunger
val_5345.JPEG,n03814639,neck_brace
val_5346.JPEG,n01944390,snail
val_5347.JPEG,n02123045,tabby
val_5348.JPEG,n02808440,bathtub
val_5349.JPEG,n04099969,rocking_chair
val_5350.JPEG,n03404251,fur_coat
val_5351.JPEG,n04399382,teddy
